Course Title,Rating
Statistics For Data Science,4.0
"Statistics and Data Analysis with Excel, Part 1",0.0
Statistics for Data Science with Python,4.5
Statistics for Genomic Data Science,4.2
Statistics for International Business,3.8
Statistics with Python Specialization,4.6
Statistics with SAS,4.7
Steigere dein Instagram Business mit Influencer Marketing,0.0
Steigere den Zugriff auf dein Instagram Business Profil,0.0
Storage in Azure,0.0
Stories of Infection,4.9
Story and Narrative Development for Video Games,4.7
Storying the Self for Leadership and Creativity Specialization,0.0
Storying the Self: (Re)Claiming our Voices,0.0
Storying the Self: How Stories Shape our Identities,0.0
Storying the Self: Telling our Stories,0.0
Storytelling and influencing: Communicate with impact,4.8
Storytelling with Kumu,4.6
Storytelling y medios digitales,0.0
Strategic Business Analytics Specialization,4.4
Strategic Career Self-Management,4.5
Strategic Communication Campaigns Specialization,0.0
Strategic Customer Relationship Management & Sales Technique Specialization,0.0
Strategic Innovation: Managing Innovation Initiatives,4.7
Strategic Leadership and Management Capstone,4.7
Strategic Leadership and Management Specialization,4.8
"Strategic Leadership: Impact, Change, and Decision-Making Specialization",4.9
Strategic Management,4.8
Strategic Management and Innovation Specialization,4.7
Strategic Management for Churches,0.0
Strategic Organization Design,4.6
Strategic Planning and Execution,4.7
Strategic Sales Management Specialization,4.5
Strategic Self-Marketing and Personal Branding,4.4
Strategic Technology Management Specialization,4.7
Strategic Thinking,0.0
Strategic Thinking for Everyone Specialization,0.0
Strategies for Assisted Living Communities during COVID-19,4.8
Strategies for Converting and Retaining Customers Online,4.7
Strategies for Senior Housing Communities during COVID-19,4.8
Strategies for Success in your Music Career,0.0
Strategies for winning. Meteorology in a round the world regatta ,4.5
Strategising: Management for Global Competitive Advantage Specialization,4.8
Strategy and Finance for the lifecycle of a Social Business Specialization,4.7
Strategy and Sustainability,4.7
Streaming HL7 to FHIR Data with Healthcare API,0.0
Streamline Business Processes with Swimlanes in Miro,0.0
Streamline User Experience Flow with Sitemaps in Miro,0.0
Street Experiments for Sustainable and Resilient cities,4.8
Strengthening Your Widening Network ,4.7
Strengthening territorial response for better health,0.0
Stress First Aid for Healthcare Workers: A Peer Support Tool,0.0
Structural Racism: Causes of Health Inequities in the U.S.,0.0
Structure: Building the Frame for Business Growth,4.8
Structured Approach to Problem Solving,4.7
Structured Query Language (SQL) using SAS ,4.9
Structuring Machine Learning Projects,4.8
Structuring Values in Modern China,4.7
Strömungsimulation einer Kreiselpumpe,0.0
Student Self-Assessment with Microsoft Word,4.6
Student Success Specialization,0.0
Study Designs in Epidemiology,4.8
Studying Cities: Social Science Methods for Urban Research,4.7
Studying at Japanese Universities,4.8
Subsistence Marketplaces,4.4
Success,4.8
Success with Integrity: Business Ethics Foundation,0.0
Successful Career Development,4.6
Successful Negotiation: Essential Strategies and Skills,4.8
Suffering and the Human Condition,4.6
Suicide Prevention,4.6
Summary Statistics in Public Health ,4.8
Superbosses: Managing Talent & Leadership,4.9
Supervised Machine Learning: Regression,4.7
Supervised Machine Learning: Regression and Classification ,4.9
Supervision du raisonnement clinique,4.8
Suporte em TI do Google Professional Certificate,4.9
Supply Chain Analytics Specialization,4.5
Supply Chain Excellence Specialization,4.7
Supply Chain Finance and Blockchain Technology Specialization,4.6
Supply Chain Logistics,4.8
Supply Chain Management Specialization,4.8
Supply Chain Management for E-commerce,0.0
Supply Chain Management: A Learning Perspective ,4.7
Supply Chain Operations,4.8
Supply Chain Planning,4.6
Supply Chain Principles,4.6
Support Interactive Learning with Genially,0.0
Supporting Clients,4.9
Supporting Families and Caregivers,4.5
Supporting Parents of a Newborn Baby,4.9
Supporting Veteran Success in Higher Education,0.0
"Surveillance Systems: Analysis, Dissemination, and Special Systems",4.7
Surveillance Systems: The Building Blocks,4.7
Survey Data Collection and Analytics  Specialization,4.3
Survival Analysis in R for Public Health,4.5
Sustainability Analyst Fundamentals Specialization,4.3
Sustainability Challenges for the Planet and Employers,0.0
"Sustainability of Social-Ecological Systems: the Nexus between Water, Energy and Food",4.5
Sustainability through Soccer: Systems-Thinking in Action,4.0
Sustainable Agricultural Land Management,4.8
Sustainable Building: Design and Specification,0.0
Sustainable Business Enterprises,4.3
"Sustainable Business: Big Issues, Big Changes",4.7
Sustainable Cities Specialization,4.6
Sustainable Cities and Communities Specialization,4.7
Sustainable Construction in a Circular Economy,0.0
Sustainable Consumption and Health,0.0
Sustainable Development - Ideas and Imaginaries,4.8
Sustainable Development in the 21st Century with Ban Ki-moon,4.8
Sustainable Digital Innovation,4.5
Sustainable Fashion,4.8
Sustainable Food Production Through Livestock Health Management,4.8
Sustainable Food Systems,0.0
Sustainable Neighborhoods,4.8
"Sustainable Regional Principles, Planning and Transportation",4.4
Sustainable Tourism – promoting environmental public health,4.7
Sustainable Transportation Networks and Streetscapes,4.8
Sustainable Urban Regeneration,4.8
Sustainable Urban Water Systems,4.9
Sustainable Vikings:  Sustainability & Corporate Social Responsibility in Scandinavia  ,4.7
Sustainable high-end tourism,0.0
Sustentabilidad y Economías Sociales,4.7
Sustentabilidad: los desafíos desde Latinoamérica,4.9
Swift 5 iOS Application Developer Specialization,4.5
Symmetric Cryptography,4.5
Symptom Management in Palliative Care,4.5
"Synapses, Neurons and Brains ",4.8
Systematic Creative Thinking: Tools for Success,4.8
Systems Biology and Biotechnology Capstone,4.5
Systems Biology and Biotechnology Specialization,4.4
Systems Engineering,4.8
Systems Science and Obesity,4.6
Systems Thinking In Public Health,4.6
Systems and Application Security,4.8
Systèmes d’Information Géographique - Partie 1,4.5
Systèmes d’Information Géographique - Partie 2,4.3
Szemléletváltás,4.9
Sécurité informatique et dangers du numérique,4.6
"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",4.8
TCP/IP and Advanced Topics,4.7
TDD – Desenvolvimento de Software Guiado por Testes,4.7
TECH MeD: Transdisciplinary Education for Critical Hacks of Medical Devices,4.4
THINK GLOBAL:  TEACHERS TRAINING COURSE (IDP-ICE),4.7
Tableau Business Intelligence Analyst  Professional Certificate,4.7
"Taiwan Law in Focus: Economy, Society and Democracy",4.8
Take Action: From Protest to Policy,0.0
Take the Lead on Healthcare Quality Improvement,4.5
Taking Safety and Quality Improvement Work to the Next Level (Patient Safety VII),4.6
Talend Data Integration Certification Preparation training,4.7
Talent Acquisition,4.8
Tally Bookkeeper Professional Certificate,4.6
Taxation of Business Entities I: Corporations,4.7
Taxation of Business Entities II: Pass-Through Entities,4.8
Teach English Now! Capstone Project 1,4.9
Teach English Now! Foundational Principles,4.9
Teach English Now! Lesson Design and Assessment,4.9
Teach English Now! Theories of Second Language Acquisition,4.9
"Teacher SEL: Programs, Possibilities, and Contexts",4.7
Teaching Character and Creating Positive Classrooms ,4.8
Teaching Children with Visual Impairment: Creating Empowering Classrooms,4.9
Teaching EFL/ESL Reading: A Task Based Approach,4.7
Teaching Impacts of Technology in K-12 Education Specialization,4.8
"Teaching Impacts of Technology: Data Collection, Use, and Privacy",4.6
Teaching Impacts of Technology: Fundamentals,4.8
Teaching Impacts of Technology: Relationships,0.0
Teaching Impacts of Technology: Workplace of the Future,0.0
Teaching Infographics with Genially,0.0
Teaching LGBTQ+ Health,4.8
Teaching Popular Music in the Classroom,4.7
Teaching Reluctant Writers,0.0
Teaching Science at University,4.6
Teaching Texts and Forms,0.0
Teaching Writing Process,4.3
Teaching Writing Specialization,4.2
Teaching and Assessing Clinical Skills,4.7
Teaching in University Science Laboratories (Developing Best Practice),4.6
Teaching the Violin and Viola: Creating a Healthy Foundation,4.7
"Teaching with Art: Using Inquiry, Activities, and Themes Specialization",4.9
Teaching with Google Classroom,0.0
Teamwork Skills: Communicating Effectively in Groups,4.7
Tech Support Career Guide and Interview Preparation,4.7
Technical Communication Specialization,4.2
Technical Managerial Written Skills,0.0
Technical Support Fundamentals,4.8
Techniques of Design-Oriented Analysis,4.7
"Technology Commercialization, Part 1: Setting up your Idea Filtering System",4.2
Tecnología como facilitador en soluciones de Telemedicina,0.0
Tecnología musical con software libre Specialization,4.8
Tecnología musical con software libre: Proyecto final,0.0
Tecnologías para la Innovación Educativa,5.0
Telehealth Best Practices and Uses,0.0
TensorFlow 2 for Deep Learning Specialization,4.8
TensorFlow on Google Cloud,4.4
TensorFlow: Advanced Techniques Specialization,4.8
TensorFlow: Data and Deployment Specialization,4.7
Teoria Musical,4.6
Term-Structure and Credit Derivatives ,4.6
Terraform Basics: Automate Provisioning of AWS EC2 Instances,4.3
Terraform Fundamentals,4.7
Terraform for absolute beginners,4.4
Terrorism and Counterterrorism: Comparing Theory and Practice,4.8
Tesoros de la Física y sus Descubridores I,4.8
Test-Driven Development Project: Random Person Generator,0.0
Testing for Web Accessibility With Accessibility Insights,4.7
Text Marketing Analytics Specialization,3.9
Text Mining and Analytics,4.5
Text Retrieval and Search Engines,4.5
"Textual Elements of Design: Fonts, Typography, and Spacing",4.7
The 360º Corporation: Tools for Achieving Corporate Purpose,4.8
The ABC of sustainability ,4.6
The AI Awakening: Implications for the Economy and Society,0.0
The AI Ladder: A Framework for Deploying AI in your Enterprise,4.7
The Addicted Brain,4.6
The Age of Sustainable Development,4.7
"The American South: Its Stories, Music, and Art",4.5
The Ancient Greeks,4.7
The Art and Science of Economic Policy,4.6
The Art of Music Production,4.8
The Art of Negotiation,4.5
The Art of Visual Storytelling Specialization,4.7
The Art of Vocal Production,4.7
The Art of the Job Interview,4.5
The Arts and Science of Relationships: Understanding Human Needs,4.5
The Bash Shell and Basic Scripting in Linux,4.2
The Basics of Libertarian Free Will,0.0
The Basics of Rocket Science,0.0
The Basics of Trauma Surgery,4.5
The Beauty of Kunqu Opera,4.8
"The Bible's Prehistory, Purpose, and Political Future",4.7
The Big Stuff: Evolution and Ecology,4.6
The Bilingual Brain,4.6
The Bits and Bytes of Computer Networking,4.7
The Blues: Understanding and Performing an American Art Form,4.8
The Brain and Space,4.7
The Business of Cybersecurity Capstone,4.9
The Business of Health Care Specialization,4.7
The Business of Music Production Specialization,4.9
The Business of Product Management I,4.5
The Business of Product Management II,4.7
The Business of Social,4.7
"The Business, Politics, Policy, & Players of Space Programs",0.0
"The Career Design Lab: Change your Job, Change your Life",0.0
The Challenges of Modern Caregiving,0.0
The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,4.4
The Changing Status and Perception of Animals,4.7
The City and You: Find Your Best Place,4.6
The Classical Linear Regression Model,3.4
The Construction Industry: The Way Forward,4.7
The Cosmopolitan Medieval Arabic World,4.8
The Critical Role of IT Support Staff in Healthcare,4.7
The Cybersecurity Culture Blueprint: A Proactive Approach,0.0
The Cycle: Management of Successful Arts and Cultural Organizations,4.8
The DIY Musician Specialization,4.7
The Data Science of Health Informatics,4.6
The Data Scientist’s Toolbox,4.6
The Digital Marketing Revolution,4.7
The Discipline of Leadership,4.9
The Discovery of the Higgs Boson,0.0
The Diversity of Exoplanets,4.8
The Dynamic Earth: A Course for Educators,4.7
The Econometrics of Time Series Data,0.0
The Economics of AI,0.0
The Economics of Agro-Food Value Chains,4.5
The Economics of Health Care Delivery,4.8
"The Effect of Fires on People, Property and the Environment",4.7
"The Emergence of Oncofertility (Past, Present & Future)",4.6
The Emergence of the Modern Middle East - Part I,4.7
The Emergence of the Modern Middle East - Part II,4.8
The Engineering of Structures Around Us Specialization,4.9
The Epistemic Quest for Truth: Introduction to epistemology,4.4
The Evolving Universe,4.6
The Fall and Rise of Jerusalem,4.6
The Final Solution to the Jewish Question,0.0
The Finite Element Method for Problems in Physics,4.6
The Foundations of Cybersecurity,4.8
The French Revolution,4.8
The Full Stack,4.6
The Fundamentals of Personal Finance Specialization,4.6
The Fundamentals of RDMA Programming,0.0
The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy,4.6
The Future of Payment Technologies,4.7
The GRC Approach to Managing Cybersecurity,4.8
The Global Financial Crisis,4.8
The Growth Mindset,4.8
The Harder Side of Science Communication ,0.0
"The Heart, Blood, and Lungs",0.0
"The History of Medicine: Philosophy, Science, and Psychology",4.8
The History of Modern Israel -  Part II: Challenges of Israel as a sovereign state,4.8
The History of Modern Israel - Part I: From an Idea to a State,4.6
The History of Rocket Science,0.0
"The Holocaust - An Introduction (I): Nazi Germany: Ideology, The Jews and the World",4.8
The Holocaust - An Introduction (II): The Final Solution,4.9
The Holocaust through the Perspective of Primary Sources,0.0
The Holocaust: The Destruction of European Jewry,4.6
The Horse Course: Introduction to Basic Care and Management,4.9
The Human Body's Communication Systems,0.0
The Importance and Power of Music in our Society,4.6
The Influence of Social Context on Health,0.0
The Influence of Social Determinants on Health Specialization,4.6
The Integration of Art and Science in Modern Dental Medicine Specialization,4.8
The Intel® AI Value,0.0
"The Journey to Diversity, Inclusion and Belonging Specialization",4.2
The Kennedy Half Century,4.6
The Korean Economic Development,4.8
The Language of Design: Form and Meaning,4.6
"The Little Stuff: Energy, Cells, and Genetics",4.6
The Making of Modern Ukraine,0.0
The Making of US Foreign Policy,0.0
The Manager's Toolkit: A Practical Guide to Managing People at Work,4.7
The Materiality of ESG Factors Specialization,4.7
The Meat We Eat,4.7
"The Mediterranean, a Space of Exchange (from the Renaissance to Enlightenment)",4.3
"The Modern World, Part One: Global History from 1760 to 1910",4.8
"The Modern World, Part Two: Global History since 1910",4.8
The Modern and the Postmodern (Part 1),4.8
The Modern and the Postmodern (Part 2),4.8
The Music of the Beatles,4.8
"The Music of the Rolling Stones, 1962-1974",4.8
The Nature of Data and Relational Database Design,4.5
The Nature of Genius,4.8
The Need for Systems Engineering,4.8
The Neuromarketing Toolbox,4.7
The Neuroscience of Leading High-Performance Teams,0.0
The Neuroscience of Leading Transformational Organizations,0.0
The Neuroscience of Personal Excellence,4.7
The New Nordic Diet - from Gastronomy to Health ,4.6
The Newborn Assessment,4.9
The North Awakens,4.3
The Nurse's Toolkit,0.0
The Nuts and Bolts of Machine Learning,4.8
The Oral Cavity: Portal to Health and Disease,4.9
The Outcomes and Interventions of Health Informatics,4.5
The Path to Insights: Data Models and Pipelines,4.7
"The People, Power, and Pride of Public Health",4.7
The Physics of Emergence: Introduction to Condensed Matter Specialization,0.0
The Piano Sonata: Beethoven and the Romantics,0.0
The Piano Sonata: Origins to Mozart,4.9
The Piano Sonata: Russian and 20th-21st Century Composers,4.8
The Place of Music in 21st Century Education,4.8
The Politics of Skepticism,4.5
"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",4.8
The Power of Statistics,4.8
The Principles of Real Estate,0.0
The Psychology of Thrill Seekers,4.7
The Road to Autonomy: Exploring EV Technologies,0.0
The Role of the Media ,0.0
The Rooseveltian Century,4.4
The Science of Gastronomy,4.6
The Science of Generosity: Do Good...Feel Good,0.0
The Science of Movement  Specialization,0.0
The Science of Stem Cells,4.7
The Science of Success: What Researchers Know that You Should Know,4.8
The Science of Training Young Athletes,4.8
The Science of Well-Being,4.9
The Science of Well-Being for Teens,4.9
The Science of the Solar System,4.8
The Singer Songwriter Specialization,4.8
"The Skin, Bones, and Muscles",0.0
The Social Context of Mental Health and Illness,4.7
The Social Dimensions of Antimicrobial Resistance,0.0
The Social and Technical Context of Health Informatics,4.2
The Softer Side of Science Communication,0.0
The Strategy of Content Marketing,4.5
The Sun and the Total Eclipse of August 2017,4.6
The Sustainability Imperative,4.9
"The Sustainable Development Goals – A global, transdisciplinary vision for the future",4.8
The Talmud: A Methodological Introduction,4.6
The Teacher and Social and Emotional Learning (SEL) Specialization,4.7
The Teacher's Social and Emotional Learning,4.7
The Technology of Music Production,4.8
The Truth About Cats and Dogs,4.8
The Unix Workbench,4.7
The Water Cycle,0.0
The Worldview of Thomas Berry:  The Flourishing of the Earth Community,4.7
The exposome: cracking the science about what makes us sick,0.0
The fundamentals of hotel distribution,4.7
The hidden value – Lean in manufacturing and services,4.8
Theatre and Globalization,4.7
Theory of Angular Momentum,4.0
Thermodynamique : applications,4.5
Thermodynamique : fondements,4.6
Think Again I: How to Understand Arguments,4.6
Think Again II: How to Reason Deductively,4.3
Think Again III: How to Reason Inductively,4.7
Think Again IV: How to Avoid Fallacies,4.7
Think Outside the Inbox: Email Marketing,4.8
Think like a CFO Specialization,4.8
Thinking About Care,0.0
Thomas Berry的世界观：地球社区的繁荣 (The Worldview of Thomas Berry: The Flourishing of the Earth Community),0.0
Thought Experiments: An introduction to philosophy,3.9
Threat Analysis,0.0
Threat Investigation,0.0
Threat Response,4.8
Thriving 101: Designing a Fulfilling Life & Career,0.0
Tidyverse Skills for Data Science in R Specialization,4.6
Time Series Analysis (ARIMA) with R,4.5
"Time to Reorganize! Understand Organizations, Act, and Build a Meaningful World.",4.2
Tinkering Fundamentals: Circuits,4.7
Tinkering Fundamentals: Motion and Mechanisms,4.8
Titanic Survival Prediction Using Machine Learning,4.8
"Tobacco & Nicotine: Public Health, Science, Policy, and Law",0.0
Toma de decisiones y gobernanza del riesgo de desastres,0.0
Tools and Practices for Addressing Pandemic Challenges,0.0
Tools and Techniques for Managing Stress,0.0
Tools for Data Science,4.5
Tools for Exploratory Data Analysis in Business,4.8
Tools of the Trade: Linux and SQL,4.8
Topics in Applied Econometrics,0.0
Total Data Quality Specialization,4.4
Touring 101 for Musicians,0.0
Toxicology 21: Scientific Applications,4.6
"Trabaja inteligentemente, no más duro: Gestión del tiempo para la productividad personal y profesional ",4.7
Trabajar con datos en Android,0.0
Trabajar para ser feliz,4.8
Trade & investment:  evidence-based policies for development,0.0
"Trade, Immigration and Exchange Rates in a Globalized World",4.8
Trademark Law,4.8
Trading Basics,4.0
Trading Strategies in Emerging Markets Specialization,4.3
Traditional herbal medicine in supportive cancer care: From alternative to integrative,4.8
Train Machine Learning Models,0.0
Training and Learning Online,4.7
Training and Learning Programs for Volunteer Community Health Workers,4.7
Traitement d'images : analyse fréquentielle et multi-échelle,0.0
Traitement d'images : introduction au filtrage,0.0
Traitement d'images : segmentation et caractérisation,0.0
"Transferencia de momentum, calor y masa computacional",0.0
Transferencia tecnológica: De la investigación al mercado.,4.8
Transformación digital de Gobiernos Specialization,4.8
Transformation of the Global Food System,4.8
Transformer Models and BERT Model,3.7
Transforming Business: Valuing social and human capital ,0.0
Transforming the Fashion Business Specialization,4.7
Transgender Medicine for General Medical Providers,4.8
Transiciones energéticas y ecológicas en los países del Sur,4.9
Transistor - Field Effect Transistor and Bipolar Junction Transistor,4.2
Transitions in Care from Survivorship to Hospice,4.3
Transição energética e ecológica em países do sul,0.0
Translating Basic Research into Research for Humans ,4.5
Translating Research to Communities ,0.0
Translating Research to Healthcare Policy ,0.0
Translating Research to Patients,0.0
Translation in Practice,4.4
Translational Science  Specialization,4.1
"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences",4.7
Transmedia Writing,4.4
Transmission electron microscopy for materials science,4.6
Transmitting and Fighting Infectious Diseases,0.0
"Transportation, Sustainable Buildings, Green Construction",4.7
Transportes e Logística,4.8
Tratando los síntomas urinarios por HPB,0.0
Trauma Emergencies and Care,4.8
Trees and Graphs: Basics,4.7
Trigonometría y geometría analítica,4.7
Tropical Forest Landscapes 101: Conservation & Restoration,4.9
"Tropical Parasitology: Protozoans, Worms, Vectors and Human Diseases",4.7
Troubles du spectre de l'autisme : biologie et neurosciences,4.9
Troubles du spectre de l'autisme : diagnostic,4.9
Troubles du spectre de l'autisme : interventions,4.8
Troubleshooting and Debugging Techniques,4.6
Trustworthy AI for Healthcare Management,4.8
Trustworthy Generative AI,4.8
Try RRI! A guide for Responsible Research and Innovation,0.0
Tu consultorio de Coaching en las ondas,4.8
Turn Ethical Frameworks into Actionable Steps,4.6
Two-Phase Pipe Hydraulics and Pipe Sizing,0.0
TypeScript Operators,4.7
Técnicas Microscópicas de Caracterización ,4.7
U.S. Federal Taxation Specialization,4.8
U.S. Health Law Fundamentals,4.9
U.S. Taxation of International Transactions,4.6
U101: Understanding College and College Life,4.6
UCI Project Management Professional Certificate,4.6
UI / UX Design Specialization,4.7
US Social Services Compared,4.8
US Social Services: Where did they come from?,4.9
UX / UI: Fundamentos para o design de interface,4.5
UX Design Fundamentals,4.8
UX Design: From Concept to Prototype,4.8
"UX Research at Scale: Surveys, Analytics, Online Testing",4.3
Ubiquitous Learning and Instructional Technologies,4.6
"Ukraine: History, Culture and Identities",4.7
Un carnet interculturel pour une mobilité universitaire,0.0
Una aproximación a la química del carbono,4.9
Uncertainty and Research,4.9
Uncommon Sense Teaching,4.9
Uncommon Sense Teaching Specialization,5.0
"Uncommon Sense Teaching: Part 2, Building Community and Habits of Learning",4.9
Uncommon Sense Teaching: Teaching Online,5.0
Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today,4.7
Understanding Basic SQL Syntax ,4.6
Understanding Cancer Metastasis,4.9
"Understanding China, 1700-2000: A Data Analytic Approach, Part 1",4.6
"Understanding China, 1700-2000: A Data Analytic Approach, Part 2",4.5
Understanding Clinical Research: Behind the Statistics,4.8
Understanding Corporate Communications,0.0
Understanding Einstein: The Special Theory of Relativity,4.9
Understanding Europe: Why It Matters and What It Can Offer You,4.5
Understanding Financial Markets,4.8
Understanding Financial Statements: Company Performance,4.7
Understanding Financial Statements: Company Position,4.8
Understanding Food Labels and Portion Sizes,0.0
Understanding Korean Politics,4.8
Understanding Medical Research: Your Facebook Friend is Wrong,4.9
Understanding Memory: Explaining the Psychology of Memory through Movies,4.7
Understanding Modern Physics I: Relativity and Cosmology,4.7
Understanding Modern Physics II: Quantum Mechanics and Atoms,4.6
Understanding Modern Physics III: Simplicity and Complexity,4.8
Understanding Obesity,4.6
Understanding Patient Perspectives on Medications,4.8
Understanding Plants - Part I: What a Plant Knows,4.8
Understanding Plants - Part II: Fundamentals of Plant Biology,4.8
Understanding Political Concepts,0.0
Understanding Prostate Cancer,4.8
Understanding Psychosis,0.0
Understanding Research Methods,4.6
Understanding Violence,4.6
Understanding and Managing the Stresses of Police Work,4.8
Understanding and Strengthening Health Systems,4.6
Understanding and Visualizing Data with Python,4.7
Understanding child development: from synapse to society,4.6
Understanding economic policymaking,4.8
Understanding the Australian economy: An introduction to macroeconomic and financial policies,4.5
Understanding the Brain: The Neurobiology of Everyday Life,4.9
Understanding the Enterprise Systems Environment,4.8
Understanding the Music Business: What is Music Worth?,4.5
Understanding the U.S. Healthcare Landscape,0.0
Unethical Decision Making in Organizations,4.8
Unity and C# basics,4.7
Unity para principiantes: animación de videojuegos,0.0
Universal Theories,0.0
University Studies for Student Veterans,0.0
University Teaching,4.8
Unix System Basics,4.6
Unix and Bash for Beginners Specialization,4.3
"Unión Europea: Historia, Instituciones y Políticas",4.6
Unleash Student Creativity with Buncee ,0.0
Unordered Data Structures,4.7
Unraveling the Cycling City,4.9
Unravelling solutions for Future Food problems,4.6
"Unsupervised Learning, Recommenders, Reinforcement Learning",4.9
Urban Air Mobility,4.6
Urban Climate Governance: Towards 1.5° Celsius Alignment,0.0
"Urban Nature: Connecting Cities, Sustainability and Innovation",4.7
Urbanisation and Health - Promoting  Sustainable Solutions,4.8
Usable Security,4.6
Use Bash Scripting on Linux to Execute Common commands,4.7
Use Buncee for Online Teaching,0.0
Use Google Forms with Google Sheets,0.0
Use Menus to Process Simple Personal Data in JavaFX,0.0
Use Microsoft PowerPoint to Create a Visual Schedule,4.5
Use Power Automate & SharePoint to Automate Invoice Sending,4.4
Use Power Bi for Financial Data Analysis,4.1
Use Python Unit Test to Demonstrate TDD,0.0
Use Python to Create a Web Testing Bot,3.8
Use SharePoint & Power Virtual Agent to Create Smart Chatbot,4.7
Use Tableau for Your Data Science Workflow Specialization,4.0
Use Tableau for your Data Science Workflow,0.0
Use the Apache Spark Structured Streaming API with MongoDB,0.0
User Awareness and Education for Generative AI ,0.0
User Experience & Interaction Design for AR/VR/MR/XR,4.7
User Experience Research and Design Specialization,4.8
User Interface Design Specialization,4.6
Using APIs for Network Automation,0.0
Using Beam ML to catch Toxicity in Gaming,0.0
Using Data for Healthcare Improvement,0.0
Using Databases with Python,4.8
Using Google Forms for Student Success,4.8
Using Machine Learning in Trading and Finance,3.9
Using Microsoft PowerPoint to Create a Choice Board,0.0
Using Public Policy for Social Change,4.9
Using Python to Access Web Data,4.8
Using Python to Interact with the Operating System,4.7
Using Rapid Prototyping in the Engineering Design Process,0.0
Using Ruby on Rails with Cloud SQL for PostgreSQL on Cloud Run,0.0
Using Sensors With Your Raspberry Pi,0.0
Using Twitter for Business and Twitter Analytics,0.0
Using clinical health data for better healthcare,4.7
Using gsutil to Perform Operations on Buckets and Objects,0.0
Uso prudente de antimicrobianos en el entorno hospitalario,4.9
Usos didácticos del cine: Introducción al análisis,4.7
VLSI CAD Part I: Logic,4.7
VLSI CAD Part II: Layout,4.7
VPC Flow Logs - Analyzing Network Traffic,0.0
VR and 360 Video Production,4.7
Validate Data in Google Sheets,0.0
Validating Your Business Model with Innovator’s Canvas,0.0
Validity and Bias in Epidemiology,4.9
Valuation and Financial Analysis For Startups Specialization,4.3
Value Chain Management Specialization,4.7
Value Creation Through Innovation Specialization,4.4
Value and Business Decision Making,0.0
Value-Based Care Specialization,4.6
Value-Based Care: Capstone Project,0.0
Value-Based Care: Introduction to Value-Based Care and the U.S. Healthcare System,4.7
Value-Based Care: Managing Processes to Improve Outcomes,4.7
Value-Based Care: Organizational Competencies,4.7
Value-Based Care: Population Health,4.7
Value-Based Care: Quality Improvement in Organizations,4.8
Value-Based Care: Reimbursement Models,4.5
Valuing nature and people to inform business decision-making,4.7
"Variable Selection, Model Validation, Nonlinear Regression",0.0
Ve a lo seguro: Gestiona los riesgos de seguridad,4.9
Vector Calculus for Engineers,4.8
Vers l'infiniment grand,0.0
Vers l'infiniment grand - Voyages de l'infiniment grand à l'infiniment petit,4.8
Vers l'infiniment petit,0.0
Vers l'infiniment petit - Voyages de l'infiniment grand à l'infiniment petit,4.8
Version Control,4.6
Version Control with Git,4.7
Vertex AI: Qwik Start,0.0
Villes africaines I: Introduction à la planification urbaine,4.7
Villes africaines: Environnement et enjeux de développement durable,4.3
Villes africaines: Mobilités et transports urbains,4.5
Violence Against Healthcare,4.5
Violences et religions,4.7
Violencias por razones de género,4.8
Viral Marketing and How to Craft Contagious Content,4.8
Virology and Epidemiology in the Time of COVID-19,4.8
Virtual Agent Development in Dialogflow CX for Citizen Devs,4.5
Virtual Agent Development in Dialogflow CX for Software Devs,3.8
Virtual Networks in Azure,0.0
Virtual Reality Specialization,4.7
Virtual Teacher Final Project,4.8
Virtual Teacher Specialization,4.6
"Virtualization, Docker, and Kubernetes for Data Engineering",0.0
"Visionary leadership, identity & motivation: Become a meaning maker",4.8
Visual Elements of User Interface Design,4.7
Visual Perception and the Brain,4.6
Visual Perception for Self-Driving Cars,4.7
Visualization for Data Journalism,4.5
Visualizing Billing Data with Google Data Studio,0.0
Visualizing Women's Work: Using Art Media for Social Justice,4.5
Visualizing static networks with R,0.0
Visualizing the Living Body: Diagnostic Imaging,4.8
Vital Signs: Understanding What the Body Is Telling Us,4.8
Vital Skills for Data Science Specialization,4.5
Vivre avec le TDAH à travers les âges,4.9
Voces de cambio social,4.8
Voice Disorders: What Patients and Professionals Need to Know,4.9
Voice of the Customer (VoC): Enhancing Experiences ,0.0
Voyages de l'infiniment grand à l'infiniment petit Specialization,0.0
Vozes da Mudança Social,4.7
Vulnerabilidades y pruebas de penetración,4.6
Vulnerability Scanning with Nmap: Network Scanning,4.8
Vyombo vya Habari Dijitali kwa Matokeo ya Afya,0.0
Wasser in der Schweiz,4.6
Water Cooperation and Diplomacy,0.0
Water Governance & Economics,0.0
Water Resources Management and Policy,4.6
Water Security & Stewardship,0.0
Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems,4.7
Water in the Western United States,4.8
Water: an essential resource,4.7
Web Application Technologies and Django,4.7
Web Applications for Everybody Specialization,4.8
Web Design for Everybody: Basics of Web Development & Coding Specialization,4.8
